1216,11,0,11
1301,393,0,393
1402,0,200,200
1451,0,35,35
1477,0,16,16
1507,0,214,214
1537,59,0,59
2201,0,150,150
2311,540,7,533
2317,0,13,13
2330,50,6,44
2373,0,10,10
2392,500,0,500
2395,0,20,20
2454,33,7,26
2603,0,203,203
2618,0,341,341
2634,12,0,12
2637F-,19,0,19
2723F-,0,34,34
2809,110,0,110
2823,403,0,403
2880,593,0,593
2887,709,0,709
2891,0,400,400
2892,675,500,175
3010,53,0,53
3022,500,0,500
3189,0,74,74
3276,0,16,16
3519,0,141,141
3658,0,1,1
4126,0,8,8
4915,20,0,20
4942,56,0,56
5306,20,0,20
5347,300,0,300
5871F-,18,0,18
6104,65,0,65
6166,1114,0,1114
6176,150,0,150
6194,12,0,12
6214,71,0,71
6274,0,100,100
6279,15,0,15
6605,25,0,25
8341,50,0,50
8926,39,0,39
