1339,0,10,10
1474,0,25,25
1477,5,0,5
1524,0,10,10
1541,10,0,10
1616,5,18,13
1707,43,0,43
1752,0,11,11
2104,7,0,7
2449,620,0,620
2454,1,8,7
2456,0,11,11
2475,0,441,441
2548,4,0,4
2636,10,0,10
2880,5,0,5
2885,200,0,200
2887,127,0,127
2890,0,15,15
2891,30,10,20
2915,4,0,4
2929F-,0,30,30
3017,0,70,70
3041,2,28,26
3057,0,10,10
3105,0,52,52
3176,6,0,6
3257,14,0,14
3376,15,2,13
3413,0,24,24
3474,25,40,15
3499,22,0,22
3514,9,0,9
3515,7,0,7
3673F-TPK,0,63,63
3682,6,0,6
3691,10,0,10
4129,10,0,10
4144F-,10,0,10
4160,5,0,5
4174,0,15,15
4557F-,0,40,40
4745F-,10,0,10
4934,0,10,10
4947F-,36,0,36
5392,10,0,10
6111,0,6,6
6166,0,24,24
6180,0,10,10
6214,20,15,5
6241,0,9,9
6451F-,0,40,40
6456F-GIS,20,26,6
8038,8,0,8
8066,8,0,8
8096,0,10,10
8111,6,0,6
8404F-,0,6,6
9911,0,15,15
9945,0,50,50
