1308,50,0,50
1326,421,24,397
1717,0,95,95
2002,0,2000,2000
2104,0,350,350
2106,200,0,200
2313,142,0,142
2340,0,162,162
2441,303,0,303
2449,500,0,500
2485,15,0,15
2501,15,0,15
2882,0,94,94
2886,0,400,400
2890,0,77,77
3015,0,69,69
3042,0,602,602
3105,248,500,252
3474,0,300,300
3559,0,350,350
3702,0,300,300
4104,50,0,50
4141F-,0,78,78
4174,1,0,1
4733,0,70,70
4947F-,15,0,15
4953,0,72,72
4958F-,200,0,200
6271,150,0,150
6456F-GIS,120,0,120
8016,49,0,49
8091,50,0,50
8103,0,251,251
9914,203,0,203
