1301,0,41,41
1440,0,525,525
1476,1,0,1
1589F-,74,0,74
2002,0,14,14
2311,0,500,500
2317,4,0,4
2330,2,16,14
2451,0,245,245
2454,1,95,94
2474,49,1,48
2615,1779,0,1779
2723F-,3,0,3
2883,34,21,13
2885,0,12,12
2886,0,12,12
2891,0,17,17
3474,0,2492,2492
3481,0,12,12
3561,333,0,333
3576,770,0,770
3658,13,0,13
3673F-TPK,832,0,832
4105,80,0,80
4915,3876,0,3876
4947F-,88,7,81
4958F-,174,0,174
5009,0,1000,1000
5264F-,0,448,448
5306,81,0,81
5880,0,337,337
6414,11,0,11
8016,0,600,600
8105,0,83,83
8406F-,9,0,9
9938,0,887,887
