1216,638,1055,417
1434,200,0,200
1590F-,150,0,150
1704,0,425,425
1785,6,0,6
1802,0,895,895
2204,0,401,401
2301,0,422,422
2303,0,156,156
2311,300,78,222
2317,0,151,151
2330,0,377,377
2337,66,0,66
2356,350,1375,1025
2357,171,12,159
2360,425,0,425
2377,0,400,400
2393,7,0,7
2409,0,152,152
2448,19,13,6
2474,56,10,46
2499,0,265,265
2609,0,1668,1668
2634,56,0,56
2723F-,89,0,89
2867,1011,0,1011
2883,0,161,161
2888,0,175,175
2889,0,800,800
2891,1440,282,1158
2929F-,0,413,413
3044,0,215,215
3045,0,186,186
3189,0,210,210
3211,3,0,3
3452,6,0,6
3474,0,1040,1040
3514,7,0,7
3519,5,0,5
3561,6,0,6
3576,12,0,12
3596,0,300,300
3673F-TPK,0,255,255
3698,7,0,7
4938,110,28,82
4947F-,16,0,16
4960,0,400,400
4991F-,0,173,173
5871F-,0,240,240
6244,6,0,6
6505,215,0,215
9927,3,0,3
