1216,0,166,166
1304,0,67,67
1319,0,45,45
1338F-,9,0,9
1464,20,0,20
1477,5,0,5
1717,0,83,83
2228,7,20,13
2316,33,0,33
2317,40,12,28
2325,328,0,328
2330,0,308,308
2404,83,0,83
2462,0,4,4
2476,42,0,42
2485,0,200,200
2636,300,0,300
2707,0,5,5
2731,7,0,7
2823,0,600,600
2882,1127,0,1127
2889,436,0,436
3008,2,0,2
3030,0,45,45
3034,50,0,50
3044,0,50,50
3081,5,0,5
3234,67,0,67
3438,0,2,2
3658,0,3,3
3673F-TPK,84,0,84
4107,7,0,7
4174,5,24,19
4426,5,0,5
4915,0,5,5
4935F-,13,0,13
4958F-,200,0,200
4977F-,27,0,27
5274,4,0,4
5306,62,0,62
5880,0,412,412
6121,0,5,5
6281,0,7,7
6285,0,200,200
6415F-,0,168,168
6452F-,3,0,3
6456F-GIS,9,0,9
6505,0,300,300
8042,0,56,56
8086,13,0,13
8299,0,35,35
8341,8,0,8
9910,79,0,79
9933,75,0,75
