1336,65,2,63
1339,9,72,63
1474,0,50,50
2002,40,17,23
2022,131,1,130
2023,21,0,21
2311,0,63,63
2313,46,24,22
2323,30,0,30
2344,25,110,85
2371,35,428,393
2405,3,56,53
2409,35,171,136
2448,52,30,22
2609,5,44,39
2610,98,1,97
2618,26,1,25
2633,25,127,102
2812,1019,11,1008
2823,37,5,32
2845,25,0,25
2883,20,176,156
2885,2,109,107
2888,1,266,265
2890,50,21,29
2928,4,40,36
3006,192,432,240
3019,15,127,112
3188,0,32,32
3362,219,134,85
3390,1,42,41
3426,9,126,117
3438,82,12,70
3441,9,59,50
3481,120,10,110
3625,144,28,116
3682,28,0,28
3686,40,5,35
4108,0,30,30
4530,2,32,30
4714,72,0,72
4721,8,158,150
4956,35,14,21
5014,382,218,164
5475,48,5,43
5490,16,58,42
6116,285,182,103
6126,0,46,46
6145,0,32,32
6182,135,77,58
6196,31,225,194
6223,68,14,54
6435,11,107,96
6486,136,36,100
8021,5,51,46
8027,12,134,122
8150,50,1,49
8215,30,0,30
9105,28,0,28
9157,0,95,95
