1101,0,1360,1360
1216,225,576,351
1301,27,957,930
1303,222,921,699
1305,174,26,148
2002,359,1290,931
2105,371,794,423
2303,598,1909,1311
2311,1081,762,319
2317,1263,2670,1407
2324,1232,444,788
2330,8651,2719,5932
2337,149,0,149
2340,130,0,130
2352,161,17,144
2377,528,18,510
2382,46,438,392
2406,16,433,417
2409,7010,4819,2191
2412,4433,490,3943
2454,1442,994,448
2474,841,325,516
2498,1085,134,951
2609,1,376,375
2610,158,1714,1556
2801,32,625,593
2823,130,2171,2041
2834,89,868,779
2880,51,763,712
2883,349,2018,1669
2884,680,1757,1077
2885,747,1610,863
2886,3318,1139,2179
2887,1244,846,398
2888,843,2989,2146
2890,24,1043,1019
2891,146,2104,1958
2892,822,1355,533
3034,363,82,281
3041,47,1024,977
3060,112,18,94
3062,171,26,145
3105,73,1094,1021
3231,524,1114,590
3376,90,0,90
3474,63,1422,1359
3481,348,937,589
3658,174,5,169
3698,212,1,211
4906,95,0,95
4938,510,250,260
5347,278,105,173
5351,3,365,362
5483,221,6,215
5880,111,761,650
6005,167,17,150
6121,183,30,153
6147,373,20,353
8429F-,205,0,205
8464,362,150,212
