1217,1,48,47
1312,53,93,40
1337F-,182,50,132
1434,60,1,59
1522,58,9,49
1802,201,152,49
1904,2,65,63
2023,77,34,43
2032,4,52,48
2311,59,15,44
2313,270,202,68
2317,321,91,230
2325,34,71,37
2329,1,34,33
2330,84,8,76
2344,61,21,40
2345,38,72,34
2349,107,30,77
2371,4,94,90
2377,72,15,57
2382,55,2,53
2402,40,74,34
2409,25,149,124
2481,79,122,43
2484,5,115,110
2499,48,5,43
2542,65,26,39
2609,62,5,57
2610,127,31,96
2618,80,13,67
2882,48,98,50
2885,82,211,129
2887,68,23,45
2892,188,8,180
3019,22,81,59
3032,34,66,32
3036,44,5,39
3037,2,65,63
3078,46,153,107
3202,57,3,54
3323,71,7,64
3481,98,172,74
3522,34,77,43
3666,16,78,62
3669,0,34,34
3686,112,54,58
4725,0,86,86
4736,2,37,35
4915,92,29,63
5483,105,1,104
6116,41,0,41
6125,0,40,40
6207,0,55,55
6230,5,44,39
6244,60,147,87
6266,2,88,86
6509,74,27,47
8064,3,40,37
8101,41,0,41
8358,66,21,45
