1338F-,2,0,2
1455,2,0,2
1463,0,2,2
1533,2,3,1
1589F-,0,2,2
1592F-,1,0,1
1604,0,9,9
1718,0,1,1
1781,0,1,1
1808,16,0,16
2008,1,0,1
2105,1,0,1
2107,1,0,1
2305,5,0,5
2316,3,0,3
2317,3,0,3
2330,1,0,1
2355,3,2,1
2377,2,0,2
2412,0,3,3
2448,3,0,3
2453,3,0,3
2464,0,5,5
2485,0,1,1
2520,1,0,1
2530,0,1,1
2609,1,0,1
2885,100,0,100
2891,4,0,4
3006,0,15,15
3231,3,0,3
3498,2,0,2
3526,0,1,1
3527,7,0,7
3624,1,0,1
3673F-TPK,0,1,1
4130,1,2,1
4523,0,1,1
4533,3,0,3
4534,0,5,5
4535,0,1,1
4721,2,0,2
4733,0,2,2
4736,5,0,5
4916,0,1,1
4919,0,1,1
4979,0,1,1
5227F-,0,5,5
5347,0,1,1
6153,0,10,10
6169,0,1,1
6176,7,0,7
6213,7,0,7
6238,0,1,1
6282,0,1,1
6422F-,0,1,1
6525F-,1,0,1
8086,1,0,1
8105,0,1,1
9188,0,5,5
