1101,5,22,17
1339,0,9,9
1536,4,9,5
1609,10,0,10
1717,0,6,6
1723,0,10,10
1808,8,70,62
2032,0,10,10
2062,10,0,10
2317,37,6,31
2330,14,0,14
2379,10,0,10
2388,0,7,7
2402,21,0,21
2408,11,2,9
2428,11,0,11
2458,0,6,6
2484,0,6,6
2515,10,0,10
2537,11,30,19
2609,10,0,10
2610,20,0,20
2836,0,6,6
2880,10,0,10
2888,5,29,24
2891,53,1,52
3002,17,0,17
3014,39,0,39
3025,9,0,9
3038,0,20,20
3049,40,0,40
3078,44,5,39
3086,10,0,10
3284,0,5,5
3303,0,14,14
3576,11,0,11
3661F-,5,17,12
3698,0,8,8
4108,2,13,11
4420,25,0,25
4534,0,7,7
4736,8,0,8
4739,10,0,10
4746,2,8,6
4903,0,20,20
4915,11,1,10
5009,20,0,20
5309,55,18,37
5345,0,10,10
5349,1,10,9
5481,0,10,10
6177,9,0,9
6207,0,10,10
6208,20,0,20
6217,15,0,15
6228,0,8,8
6234,0,10,10
6269,3,14,11
8383,10,0,10
8936,5,27,22
