1338F-,3,20,17
1340F-,21,1,20
1452,40,0,40
1460,45,0,45
1613,94,0,94
1616,21,11,10
1626F-,0,9,9
1708,0,10,10
2344,35,10,25
2345,35,5,30
2352,20,10,10
2353,10,110,100
2436,20,0,20
2454,60,0,60
2472,30,0,30
2498,52,1,51
2610,50,0,50
2913,0,49,49
3017,102,30,72
3095,0,45,45
3257,10,0,10
3338,20,0,20
3383,95,0,95
3406,16,0,16
3413,9,190,181
3428,15,0,15
3474,10,100,90
3511,9,0,9
3514,0,30,30
3559,0,10,10
3617,0,15,15
3622,20,0,20
3673F-TPK,1,238,237
3682,0,10,10
3705,35,0,35
3707,0,20,20
4129,0,7,7
4142,0,9,9
4153,0,10,10
4180,0,10,10
4414,100,5,95
4523,15,2,13
4557F-,110,0,110
4722,0,60,60
4935F-,60,0,60
4977F-,0,23,23
5425,0,60,60
5457,0,12,12
5906F-,9,0,9
6126,10,0,10
6153,0,20,20
6217,0,25,25
6223,0,10,10
6231,0,18,18
6278,0,150,150
6285,20,0,20
6404F-,0,7,7
6452F-,15,1,14
8011,8,18,10
8150,0,15,15
