1102,2,235,233
1304,126,355,229
1305,87,1301,1214
1309,11,285,274
1319,620,364,256
1337F-,137,412,275
1417,35,208,173
1444,286,552,266
1447,264,136,128
1513,297,64,233
1536,89,295,206
1718,211,31,180
2103,172,13,159
2107,249,17,232
2301,3,296,293
2303,197,815,618
2311,359,151,208
2313,850,409,441
2317,452,159,293
2324,141,479,338
2329,191,381,190
2337,276,117,159
2349,217,404,187
2353,343,222,121
2406,102,274,172
2408,314,166,148
2409,660,943,283
2417,138,544,406
2454,401,208,193
2474,319,117,202
2492,68,277,209
2610,560,1467,907
2618,291,1083,792
2634,295,49,246
2823,144,22,122
2855,22,412,390
2881,289,71,218
2885,81,342,261
2886,582,135,447
2888,225,409,184
2891,1281,928,353
2892,100,578,478
2903,94,529,435
2911,307,166,141
3481,318,1235,917
3494,776,156,620
3514,681,1379,698
3573,137,0,137
3673F-TPK,1680,1910,230
3686,394,248,146
3706,1740,540,1200
4141F-,372,51,321
4935F-,166,39,127
4938,201,83,118
5288F-,47,230,183
6147,148,549,401
6180,459,195,264
6269,180,53,127
8112,45,302,257
9907,143,9,134
