1338F-,1,0,1
1532,1,0,1
1752,0,2,2
2233,2,0,2
2317,0,8,8
2325,2,0,2
2345,0,2,2
2405,5,0,5
2409,0,30,30
2485,6,1,5
2882,0,10,10
2883,3,0,3
2891,1,0,1
3004,0,1,1
3016,0,3,3
3017,0,1,1
3035,0,1,1
3037,10,1,9
3060,0,16,16
3141,0,5,5
3490,0,1,1
3498,1,0,1
3527,1,0,1
3596,1,0,1
3673F-TPK,1,0,1
4106,0,1,1
4141F-,7,1,6
4147,0,4,4
4167,2,0,2
4721,0,1,1
4733,1,0,1
4958F-,1,48,47
4973,8,0,8
4979,1,0,1
4984F-,0,15,15
6138,4,0,4
6244,0,1,1
6285,5,0,5
6485,11,0,11
8043,0,11,11
8049,4,34,30
8069,10,0,10
8383,0,2,2
8431,0,25,25
