1532,35,0,35
1536,10,0,10
1726,20,0,20
1730,8,0,8
1907,0,58,58
2002,0,1062,1062
2239F-,58,0,58
2301,0,98,98
2313,174,186,12
2345,60,0,60
2412,0,100,100
2441,0,5,5
2456,70,0,70
2474,0,50,50
2481,120,0,120
2520,100,0,100
2886,2070,0,2070
2891,0,1123,1123
2912,91,0,91
3008,0,15,15
3264,0,63,63
3548,72,0,72
3665F-,0,6,6
3691,12,7,5
4137F-,6,0,6
4163,119,0,119
4549,1,0,1
4935F-,96,0,96
4958F-,90,0,90
6147,0,56,56
6166,6,0,6
6213,0,36,36
6239,0,58,58
6271,475,0,475
6281,0,9,9
6290,40,0,40
6505,0,84,84
6605,17,20,3
9910,5,35,30
9921,55,0,55
9933,0,424,424
