1262F-,0,27,27
1473,308,0,308
1507,0,80,80
1723,0,37,37
2015,65,0,65
2105,10,0,10
2308,31,0,31
2324,0,1300,1300
2325,630,0,630
2330,0,62,62
2360,165,5,160
2382,0,995,995
2393,0,496,496
2395,0,73,73
2409,2884,0,2884
2459,13,0,13
2723F-,3,0,3
2801,842,0,842
3081,11,2,9
3231,0,811,811
3481,1643,0,1643
3514,0,144,144
3552,64,0,64
3558,30,0,30
3576,16,0,16
3691,0,1,1
3706,25,0,25
4915,72,462,390
4924F-,16,0,16
4935F-,2,498,496
4947F-,14,0,14
4977F-,0,16,16
5203,16,0,16
5264F-,0,345,345
5347,178,0,178
5388,0,4,4
6147,110,0,110
6224,0,27,27
6239,90,0,90
6456F-GIS,0,5,5
6462,155,0,155
6510,9,0,9
8150,0,129,129
8426F-,0,1,1
8464,3,0,3
8942,0,25,25
9921,0,21,21
