1102,2,849,847
1210,260,64,196
1218,967,6,961
1301,61,158,97
1310,263,59,204
1312,38,206,168
1314,408,31,377
1452,84,5,79
1457,234,121,113
1536,214,4,210
1904,685,943,258
2022,62,152,90
2034,1,153,152
2069,92,14,78
2201,1,251,250
2313,146,64,82
2317,508,227,281
2324,358,2,356
2327,28,361,333
2337,83,314,231
2344,102,554,452
2349,256,7,249
2356,1513,13,1500
2382,1,320,319
2392,1,200,199
2409,419,565,146
2412,138,11,127
2449,70,216,146
2489,308,13,295
2534,104,0,104
2538,99,18,81
2603,17,563,546
2610,59,325,266
2612,1,112,111
2884,6221,54,6167
2885,200,79,121
2887,472,621,149
2891,567,145,422
3011,76,0,76
3059,135,49,86
3450,18,128,110
3481,150,51,99
3490,230,57,173
3535,127,47,80
3545,43,413,370
3625,11,150,139
3630,168,55,113
3661,21,630,609
4939,204,90,114
5009,47,152,105
5443,134,4,130
5457,161,0,161
5907,2,125,123
6108,48,268,220
6161,56,232,176
6182,18,158,140
6245,3,237,234
8112,97,249,152
8163,31,159,128
9933,102,0,102
