1262F-,6,137,131
1310,81,13,68
1312,4,45,41
1314,20,67,47
1436,52,0,52
1440,100,0,100
1605,3,154,151
1721,0,31,31
1808,50,0,50
2002,167,31,136
2104,0,100,100
2204,131,0,131
2303,9948,15,9933
2317,115,11,104
2325,475,125,350
2345,65,142,77
2354,2,71,69
2356,22,100,78
2374,3,131,128
2388,2,36,34
2408,104,37,67
2426,0,40,40
2448,19,53,34
2485,832,110,722
2841,154,7,147
2867,120,0,120
2882,63,1,62
2883,100,20,80
2884,0,45,45
2888,100,0,100
2891,0,62,62
2892,14,115,101
2915,67,17,50
3035,152,21,131
3037,99,0,99
3057,32,101,69
3078,0,50,50
3231,163,85,78
3535,21,161,140
3576,75,126,51
3596,232,141,91
3669,108,0,108
3673F-TPK,205,236,31
4104,63,1,62
4105,13,173,160
4137F-,83,23,60
4745F-,0,38,38
4912F-,10,91,81
4938,10,50,40
5227F-,55,6,49
6015,70,0,70
6116,374,220,154
6139,164,100,64
6257,750,0,750
6290,0,35,35
6414,1,78,77
6443,10,47,37
6452F-,13,45,32
8105,4,55,51
9945,75,10,65
