1301,459,187,272
1305,0,763,763
1314,682,58,624
1402,145,1046,901
1522,288,36,252
1536,141,598,457
2002,0,661,661
2201,233,0,233
2303,3402,884,2518
2308,137,3464,3327
2313,707,121,586
2317,777,3683,2906
2323,351,107,244
2324,0,782,782
2330,1359,2439,1080
2344,0,893,893
2345,744,181,563
2354,40,900,860
2356,501,123,378
2377,63,642,579
2379,0,616,616
2382,769,389,380
2383,213,0,213
2392,216,0,216
2406,399,113,286
2409,683,4388,3705
2412,361,1627,1266
2439,464,54,410
2498,430,1144,714
2603,0,422,422
2610,0,410,410
2801,344,795,451
2881,278,1372,1094
2882,85,569,484
2883,0,2165,2165
2885,14,433,419
2887,293,2165,1872
2888,0,1402,1402
2889,0,512,512
2890,198,744,546
2891,1277,2568,1291
3017,9,685,676
3034,538,231,307
3044,288,17,271
3105,1318,80,1238
3481,0,3656,3656
3545,555,111,444
3702,356,44,312
4129,995,28,967
4935F-,448,5,443
5264F-,254,24,230
5483,323,111,212
5880,613,1340,727
6239,267,37,230
6244,661,18,643
6274,296,16,280
6285,691,127,564
6505,464,138,326
8069,571,10,561
8404F-,596,25,571
