1216,10,0,10
1227,0,11,11
1333,20,0,20
1340F-,0,75,75
1464,0,15,15
1472,10,0,10
1522,0,10,10
1566,0,20,20
1612,374,0,374
1613,9,0,9
1616,0,10,10
1707,16,0,16
1742,0,50,50
2345,0,20,20
2379,1,110,109
2397,10,0,10
2439,1,23,22
2454,1,40,39
2456,40,0,40
2472,0,81,81
2642,10,0,10
2847,200,0,200
2885,200,0,200
2886,102,0,102
2891,0,30,30
2901,9,0,9
2929F-,10,0,10
3088,10,0,10
3095,13,0,13
3257,12,0,12
3455,0,13,13
3499,20,2,18
3504,0,10,10
3567,18,0,18
3622,0,10,10
3673F-TPK,0,12,12
3682,0,22,22
3706,0,15,15
4137F-,44,6,38
4162,20,10,10
4420,23,80,57
4763F-,30,17,13
4933,0,28,28
5215F-,0,16,16
5284F-jpp,50,0,50
5426,0,10,10
5457,0,25,25
5483,0,16,16
6142,17,0,17
6170,17,0,17
6180,0,15,15
6187,8,0,8
6239,0,10,10
6456F-GIS,10,1,9
6504,13,0,13
6509,20,0,20
8249,0,50,50
8341,0,14,14
8404F-,0,20,20
9945,8,0,8
