1525,248,0,248
1590F-,0,49,49
2308,45,0,45
2330,75,0,75
2353,0,500,500
2354,0,200,200
2395,0,100,100
2454,35,0,35
2615,0,300,300
2727,0,20,20
2823,0,3000,3000
2880,300,0,300
2881,0,32,32
2882,10,0,10
2883,607,0,607
2912,9,4,5
3008,2,0,2
3034,0,11,11
3376,0,50,50
3474,289,0,289
3558,40,0,40
3611,6,0,6
4733,15,0,15
4947F-,26,7,19
4958F-,0,43,43
4966F-,88,0,88
5264F-,145,0,145
5490,270,0,270
5871F-,10,0,10
6239,30,0,30
6245,58,0,58
6269,0,36,36
6285,120,0,120
6414,0,25,25
6415F-,10,0,10
8406F-,0,11,11
9914,28,0,28
