1101,0,741,741
1102,0,350,350
1216,0,612,612
1262F-,106,0,106
1319,0,130,130
1402,160,0,160
1536,0,14,14
2062,0,72,72
2308,135,1030,895
2311,260,0,260
2330,2850,0,2850
2356,170,0,170
2379,0,10,10
2395,0,43,43
2412,430,0,430
2421,84,0,84
2467,25,0,25
2476,40,0,40
2605,180,0,180
2637F-,0,354,354
2823,100,0,100
2882,150,0,150
2883,2600,0,2600
2885,1231,0,1231
2887,1800,0,1800
3023,2354,0,2354
3305,42,0,42
3450,0,5,5
3533,0,45,45
3551,75,0,75
4958F-,397,0,397
5347,0,850,850
5871F-,0,2239,2239
6108,40,0,40
6164,0,60,60
6166,0,200,200
6277,35,0,35
6279,40,0,40
6286,60,0,60
6415F-,0,113,113
6505,205,0,205
8027,0,9,9
8042,42,0,42
8044,68,0,68
8103,98,0,98
8299,30,0,30
8406F-,85,0,85
9802F-,444,0,444
9921,0,1,1
