1101,11,102,91
1210,4,71,67
1229,0,141,141
1301,2,70,68
1310,4,202,198
1314,97,211,114
1326,0,300,300
1434,1,139,138
1443,55,0,55
1472,0,59,59
1517,1,62,61
1532,34,0,34
1605,90,20,70
1904,8,121,113
1907,10,144,134
2002,56,21,35
2301,0,59,59
2328,65,10,55
2331,10,159,149
2344,234,151,83
2356,0,109,109
2376,105,22,83
2409,343,822,479
2615,101,1,100
2809,41,0,41
2823,37,2,35
2834,361,119,242
2841,46,2,44
2880,8,1114,1106
2883,24,90,66
2884,132,88,44
2885,0,100,100
2887,17,96,79
3013,60,133,73
3037,36,0,36
3045,0,105,105
3231,12,165,153
3260,222,113,109
3383,0,60,60
3545,46,6,40
4534,163,0,163
4904,1,62,61
4907,0,160,160
4939,67,24,43
4976,8,63,55
5009,50,0,50
5014,90,20,70
5483,83,32,51
6116,74,22,52
6176,36,2,34
6182,172,46,126
6196,64,233,169
6209,244,195,49
6443,80,0,80
8021,22,81,59
8049,52,12,40
8069,71,14,57
8183,3,94,91
8358,89,28,61
9105,100,0,100
