1904,1,0,1
2002,30,0,30
2317,0,1,1
2327,5,4,1
2357,0,14,14
2405,1,0,1
2409,0,53,53
2464,0,1,1
2474,0,2,2
2478,2,0,2
2547,0,1,1
2548,0,3,3
2615,1,0,1
2633,0,2,2
2801,1,0,1
2881,0,110,110
3023,0,1,1
3035,0,2,2
3037,0,1,1
3059,4,1,3
3144,0,4,4
3189,0,1,1
3260,3,4,1
3346,5,1,4
3360,4,0,4
3437,0,1,1
3438,0,2,2
3441,1,0,1
3450,1,0,1
3504,6,0,6
3533,0,1,1
3545,0,1,1
3548,10,0,10
3625,1,0,1
3646,1,0,1
3673TPK-KY,3,6,3
3708,1,0,1
4119,1,0,1
4968,3,7,4
4973,0,1,1
4984,2,0,2
5471,0,1,1
6116,50,0,50
6123,5,0,5
6141,1,0,1
6182,0,30,30
6191,2,0,2
6196,0,3,3
6207,1,0,1
6209,4,0,4
6442,2,0,2
6456GIS-KY,0,2,2
6577,1,0,1
8049,25,0,25
8064,2,0,2
8163,0,1,1
8271,0,10,10
9945,2,0,2
