1312,0,200,200
1337F-,0,10,10
1464,75,0,75
1513,11,6,5
1537,9,0,9
2354,30,0,30
2392,40,0,40
2409,0,100,100
2426,0,20,20
2448,0,70,70
2454,6,27,21
2474,0,20,20
2498,15,9,6
2614,60,207,147
2883,0,100,100
3003,0,10,10
3038,206,0,206
3234,0,15,15
3272,20,0,20
3374,0,50,50
3406,48,71,23
3474,60,110,50
3481,1200,1450,250
3491,20,0,20
3591,0,40,40
3662,101,41,60
3673F-TPK,10,7,3
4703,3,2,1
4938,15,75,60
5243F-,0,55,55
5351,290,0,290
5871F-,10,0,10
6116,0,100,100
6147,10,0,10
6163,50,0,50
6217,5,0,5
6230,10,0,10
6285,45,10,35
8261,80,0,80
8437F-,0,16,16
