1234,0,15,15
1314,74,0,74
1457,40,0,40
1566,1,20,19
1592F-,51,0,51
1817,0,16,16
1904,0,20,20
2105,0,21,21
2303,46,62,16
2311,37,10,27
2317,1,18,17
2325,28,0,28
2344,20,1,19
2352,22,0,22
2354,2,51,49
2356,82,2,80
2401,17,64,47
2409,17,100,83
2417,30,45,15
2426,101,22,79
2442,5,135,130
2455,1,26,25
2457,1,31,30
2495,1,26,25
2834,20,0,20
2841,16,50,34
2845,121,0,121
2847,20,65,45
2881,106,39,67
2883,96,6,90
2885,72,17,55
2887,100,0,100
2888,31,111,80
2890,100,1,99
2911,0,30,30
3287,17,0,17
3390,75,0,75
3452,0,30,30
3474,124,45,79
3481,23,40,17
3556,0,17,17
4903,214,0,214
5243F-,57,0,57
5347,20,0,20
5351,1,16,15
5469,105,10,95
6116,114,18,96
6163,23,0,23
6180,57,3,54
6251,36,0,36
6282,6,80,74
8046,2,162,160
8050,3,90,87
8053,58,0,58
8080,36,3,33
8091,13,69,56
8271,20,0,20
9106,0,35,35
9136,0,22,22
9934,0,80,80
