1218,100,0,100
1307,0,10,10
1539,11,0,11
1570,17,0,17
1586,95,0,95
1612,121,0,121
1752,8,0,8
1787,45,5,40
2303,0,21,21
2344,20,0,20
2345,1,500,499
2402,0,12,12
2406,130,0,130
2439,0,126,126
2485,50,0,50
2515,9,0,9
2634,0,46,46
2888,0,12,12
2913,0,14,14
2915,13,1,12
3058,0,20,20
3105,0,109,109
3231,30,0,30
3257,12,0,12
3413,1,20,19
3474,35,3,32
3591,5,0,5
3672,10,0,10
4107,0,32,32
4111,0,15,15
4129,12,0,12
4141F-,0,18,18
4147,0,410,410
4426,0,10,10
4702,22,0,22
4726,2,31,29
4763F-,20,0,20
4905,5,0,5
4958F-,7,0,7
5009,10,0,10
5227F-,0,30,30
5269,21,0,21
5384,15,5,10
5443,3,11,8
5457,10,85,75
6170,61,0,61
6237,20,0,20
6247,0,15,15
6419,0,13,13
6456F-GIS,4,35,31
6605,0,50,50
8066,17,0,17
8069,0,20,20
8287,10,0,10
8404F-,15,93,78
8444F-,30,0,30
8454,0,25,25
9933,0,20,20
9934,0,32,32
9935,0,30,30
