1216,890,0,890
1477,50,0,50
1536,300,0,300
1702,0,142,142
1723,50,0,50
2059,0,10,10
2308,457,229,228
2311,32,0,32
2317,0,134,134
2325,200,0,200
2330,96,486,390
2344,565,0,565
2360,178,0,178
2385,0,59,59
2408,259,0,259
2454,1310,19,1291
2637F-,0,80,80
2880,0,334,334
2882,539,0,539
2883,106,0,106
2886,0,3466,3466
2891,2132,0,2132
2912,462,16,446
2915,0,1390,1390
3034,100,0,100
3045,25,0,25
3376,220,0,220
3529,30,0,30
3661F-,0,101,101
3673F-TPK,205,0,205
4103,0,33,33
4107,45,0,45
4745F-,0,61,61
4904,100,0,100
4987,22,0,22
5269,36,0,36
6147,22,0,22
6176,398,0,398
6192,0,36,36
6214,78,0,78
8299,50,0,50
8406F-,36,0,36
9917,100,0,100
