2013,0,50,50
2227,0,10,10
2311,500,0,500
2317,0,1000,1000
2373,0,31,31
2609,2000,0,2000
2615,47,0,47
2731,32,0,32
2823,8,0,8
2882,140,0,140
2885,0,5000,5000
2886,100,0,100
2891,0,2000,2000
3042,698,0,698
3131,5,0,5
3257,15,0,15
3276,0,50,50
3376,10,0,10
3607,30,0,30
3611,0,6,6
3702,500,0,500
4153,0,23,23
4432,0,194,194
4733,20,0,20
4938,0,60,60
4971F-IET,40,0,40
5243F-,50,0,50
5274,0,30,30
5466,400,0,400
5483,0,19,19
5490,32,0,32
6261,10,0,10
6279,0,40,40
6282,0,119,119
6285,5,0,5
6415F-,18,0,18
8086,27,0,27
9802F-,12,0,12
