1101,2,4,2
1216,2,0,2
1310,0,10,10
1314,5,0,5
1337F-,0,5,5
1589F-,1,0,1
1718,0,8,8
1785,10,0,10
2035,0,5,5
2066,0,1,1
2313,0,10,10
2344,5,7,2
2352,2,22,20
2354,1,0,1
2401,0,5,5
2409,2,0,2
2412,3,0,3
2450,1,0,1
2488,0,5,5
2489,1,0,1
2606,0,5,5
2612,5,2,3
2618,2,0,2
2823,5,0,5
2881,0,64,64
2882,0,22,22
2891,0,3,3
3006,6,4,2
3014,0,6,6
3023,2,0,2
3029,0,1,1
3060,7,5,2
3068,0,10,10
3227,0,4,4
3481,3,0,3
3490,4,0,4
3501,1,0,1
3514,0,4,4
3545,0,5,5
3615,0,1,1
3617,4,0,4
3664F-,2,0,2
3665F-,2,0,2
4534,0,5,5
4739,3,10,7
4746,0,3,3
4919,2,0,2
4966F-,4,3,1
4984F-,0,2,2
5243F-,10,0,10
5388,5,0,5
5531,3,0,3
6187,0,15,15
6189,1,0,1
8049,12,0,12
8069,3,0,3
8112,0,81,81
8150,0,1,1
8213,1,4,3
9924,2,0,2
