1304,3,0,3
1309,352,64,288
1312,10,0,10
1314,3,0,3
1326,0,71,71
1569,27,6,21
1707,9,5,4
2049,22,37,15
2103,1,0,1
2107,0,25,25
2312,5,1,4
2328,1,20,19
2392,3,0,3
2408,2,10,8
2409,105,0,105
2449,5,30,25
2609,5,2,3
2886,0,140,140
2915,4,0,4
3006,5,0,5
3013,26,0,26
3029,0,10,10
3035,0,10,10
3141,0,27,27
3231,4,14,10
3338,6,0,6
3346,3,1,2
3406,41,200,159
3419,0,30,30
3481,138,32,106
3499,0,20,20
3588,6,0,6
3673TPK-KY,8,0,8
3682,0,10,10
3706,0,10,10
4119,11,0,11
4174,2,0,2
4725,0,12,12
4746,6,0,6
4906,0,10,10
4938,0,9,9
4956,0,12,12
4960,22,3,19
5243,0,9,9
5309,0,10,10
6104,0,10,10
6108,0,20,20
6116,115,142,27
6147,5,1,4
6166,0,15,15
6182,20,0,20
6184,0,10,10
6220,8,4,4
6282,1,10,9
6412,10,0,10
6510,2,0,2
8105,5,16,11
8110,10,0,10
8112,1,13,12
8409,5,0,5
