1210,180,33,147
1216,96,12,84
1303,100,1,99
1313,7,90,83
1452,34,175,141
2034,197,0,197
2105,83,9,74
2301,103,0,103
2311,176,67,109
2313,133,255,122
2314,93,33,60
2324,11,100,89
2330,16,118,102
2337,269,431,162
2382,203,2,201
2401,155,55,100
2402,145,53,92
2408,40,158,118
2409,423,943,520
2412,109,252,143
2421,143,45,98
2431,110,3,107
2457,56,200,144
2472,35,143,108
2603,6,99,93
2610,71,2,69
2633,39,1851,1812
2809,97,203,106
2881,479,142,337
2884,1572,49,1523
2885,10,925,915
2887,31,129,98
2888,277,34,243
2890,15,122,107
2891,28,393,365
3019,159,51,108
3051,0,85,85
3315,0,90,90
3481,1932,809,1123
3552,26,128,102
3576,140,584,444
3661,24,233,209
4552,448,7,441
5212,74,0,74
5305,183,70,113
5317,76,3,73
5351,48,193,145
5457,71,2,69
5483,43,137,94
6020,65,0,65
6188,45,323,278
6205,89,28,61
6462,36,127,91
6514,3,91,88
8064,165,86,79
8150,120,43,77
8176,27,133,106
8183,234,81,153
9907,9,117,108
9939,90,14,76
