1305,0,1,1
1314,10,0,10
1326,0,2,2
1701,2,1,1
1795,0,1,1
2002,5,0,5
2312,0,50,50
2330,4,0,4
2352,98,0,98
2379,9,0,9
2393,2,0,2
2409,5,1,4
2441,0,1,1
2454,5,1,4
2455,0,2,2
2456,0,1,1
2458,0,2,2
2478,0,2,2
2617,1,0,1
2881,5,0,5
2882,1,0,1
2883,0,2,2
2891,5,0,5
3006,6,7,1
3060,4,0,4
3094,0,1,1
3260,3,0,3
3481,0,1,1
3484,2,0,2
3553,3,15,12
3645,3,0,3
3673F-TPK,2,0,2
4106,10,0,10
4157F*,2,4,2
4528,0,1,1
4532,0,2,2
4952,0,2,2
4958F-,4,0,4
5215F-,0,1,1
5269,7,0,7
5349,0,10,10
5490,1,0,1
5531,20,0,20
5608,1,0,1
5871F-,10,0,10
6153,0,1,1
6237,0,4,4
6269,0,1,1
6452F-,1,0,1
8049,48,0,48
8069,1,0,1
8213,4,0,4
8215,5,0,5
8404F-,0,1,1
