1109,4,41,37
1217,1,30,29
1218,21,2,19
1303,0,35,35
1312,0,33,33
1314,0,33,33
1590F-,52,4,48
1605,1309,0,1309
1731,22,0,22
1802,55,5,50
1904,0,31,31
2002,97,23,74
2316,25,6,19
2356,166,30,136
2371,0,45,45
2406,41,0,41
2409,37,93,56
2419,8,29,21
2449,0,120,120
2481,30,2,28
2485,15,35,20
2492,276,33,243
2607,22,0,22
2610,31,1,30
2856,18,0,18
2885,5,187,182
2889,0,65,65
2892,12,88,76
3005,20,0,20
3041,62,0,62
3229,20,0,20
3231,29,1,28
3299,5,247,242
3481,48,71,23
3514,28,6,22
3558,0,18,18
3665F-,0,19,19
4105,1,69,68
4725,106,72,34
4743,20,0,20
4803F-VHQ,284,1,283
4935F-,0,25,25
4958F-,12,81,69
4971F-IET,50,3,47
4991F-,144,4,140
5347,4,79,75
5351,25,0,25
5388,1,32,31
5438,28,5,23
5522,0,8288,8288
5607,80,100,20
5880,0,20,20
6005,0,23,23
6116,27,0,27
6139,0,102,102
6163,21,3,18
6176,72,1,71
6237,8,34,26
6488,18,0,18
8255,1,21,20
