1338F-,100,0,100
1522,10,0,10
1731,30,0,30
1734,21,0,21
2049,0,10,10
2236F-,10,0,10
2316,0,30,30
2324,0,10,10
2337,0,10,10
2351,7,0,7
2402,0,70,70
2498,17,0,17
2601,0,10,10
2636,50,0,50
2732,0,20,20
2823,10,400,390
2834,0,32,32
2882,1,20,19
2887,0,241,241
2888,32,8,24
2891,12,0,12
3088,42,4,38
3131,0,20,20
3141,0,36,36
3228,15,0,15
3293,0,13,13
3481,20,0,20
3535,15,0,15
3546,0,10,10
3662,0,20,20
3665F-,5,0,5
3689,0,15,15
4126,9,0,9
4153,64,0,64
4414,12,1,11
4510,0,10,10
4534,0,15,15
4728,0,48,48
4958F-,0,25,25
4979,10,0,10
4991F-,0,50,50
5230,5,0,5
5272,5,0,5
5315,10,0,10
5425,0,43,43
5907F-,20,0,20
6026,17,2,15
6126,10,0,10
6163,0,10,10
6214,0,10,10
6282,0,10,10
6442,10,1,9
6449,0,12,12
6456F-GIS,12,0,12
6485,0,10,10
8042,0,9,9
8048,16,0,16
8064,0,15,15
8080,13,0,13
8996,14,0,14
