1216,244,10,234
1262F-,0,200,200
1568,0,50,50
2105,0,360,360
2311,0,60,60
2325,731,206,525
2330,200,12,188
2345,150,0,150
2383,0,200,200
2412,245,0,245
2454,0,3,3
2485,10,400,390
2492,300,0,300
2498,149,0,149
2834,2066,0,2066
2881,0,300,300
3006,100,0,100
3037,567,0,567
3045,162,0,162
3289,0,50,50
3474,350,0,350
3658,0,17,17
3665F-,0,6,6
4103,0,23,23
4105,20,0,20
4904,199,0,199
4915,0,100,100
4966F-,100,0,100
4991F-,0,10,10
5388,0,20,20
5425,200,0,200
5490,0,127,127
5880,1027,0,1027
5903,137,0,137
6239,0,20,20
6271,27,0,27
8044,0,2,2
8383,0,100,100
8464,18,0,18
