1463,56,0,56
1507,30,0,30
1599,0,53,53
1729,7,53,46
1785,32,0,32
1906,288,0,288
2002,100,156,56
2066,0,104,104
2103,6,67,61
2236F-,0,30,30
2311,7,34,27
2312,70,0,70
2330,34,59,25
2337,71,24,47
2345,23,59,36
2356,54,4,50
2408,225,1,224
2409,109,9,100
2412,46,3,43
2448,199,20,179
2542,48,9,39
2610,51,7,44
2707,205,0,205
2727,1,23,22
2881,8,26,18
2882,1,243,242
2887,49,184,135
2891,49,368,319
2911,6,35,29
3034,104,16,88
3041,1,43,42
3057,11,49,38
3202,46,12,34
3380,1,31,30
3481,174,51,123
3508,4,28,24
3514,128,171,43
3576,171,73,98
3673F-TPK,21,52,31
4157F*,49,5,44
4712,0,21,21
4803F-VHQ,2,50,48
4804F-,3,20,17
4934,323,119,204
4947F-,2,82,80
4979,33,2,31
4994,0,18,18
5521,211,0,211
5820,228,3,225
6139,14,64,50
6176,48,11,37
6186,36,1,35
6197,40,0,40
6223,50,5,45
6244,54,232,178
6464,31,1,30
8105,10,100,90
8383,50,1,49
8411F-,58,0,58
9802F-,4,22,18
