1101,0,83,83
1262F-,0,40,40
1303,263,0,263
1305,0,44,44
1326,0,59,59
1340F-,0,10,10
1504,0,133,133
1507,0,181,181
1521,1,35,34
1590F-,0,50,50
1707,0,18,18
2308,166,10,156
2311,160,2,158
2312,173,0,173
2317,220,0,220
2324,129,10,119
2327,0,60,60
2330,10564,624,9940
2353,22,0,22
2360,0,21,21
2382,13,2,11
2395,184,0,184
2412,149,50,99
2449,200,0,200
2454,11,0,11
2498,0,16,16
2515,231,0,231
2608,31,0,31
2880,289,0,289
2881,177,0,177
2883,1974,0,1974
2884,1016,0,1016
2891,948,0,948
2912,65,39,26
2915,100,0,100
3017,35,0,35
3034,13,0,13
3045,90,267,177
3081,0,3,3
3231,0,6,6
3376,0,27,27
3481,0,18,18
3552,0,10,10
3611,0,8,8
3702,0,4,4
4745F-,47,0,47
4746,7,0,7
4938,0,3,3
4966F-,0,21,21
5871F-,0,575,575
5904,0,11,11
6244,0,79,79
6271,0,13,13
6409,0,8,8
6456F-GIS,0,134,134
8044,8,0,8
8299,40,0,40
9914,19,0,19
9921,94,0,94
9924,0,15,15
