1216,153,0,153
1301,174,300,126
1303,0,255,255
1476,12,0,12
2308,18,0,18
2311,381,0,381
2317,49,6500,6451
2325,99,0,99
2330,810,0,810
2357,39,13,26
2360,196,0,196
2377,192,0,192
2382,57,63,6
2393,0,93,93
2409,0,389,389
2474,64,0,64
2615,0,1418,1418
2834,0,6,6
2881,37,0,37
2882,18,0,18
2885,0,3640,3640
2886,0,404,404
3045,31,0,31
3474,38,0,38
3611,0,25,25
4938,94,49,45
4958F-,168,0,168
5264F-,25,0,25
5347,0,744,744
6147,127,0,127
6269,650,0,650
6415F-,16,82,66
6456F-GIS,10,0,10
8114,155,0,155
8299,0,1,1
9917,0,132,132
9925,0,139,139
9938,71,0,71
9945,0,15,15
