1305,1,56,55
1314,56,17,39
1319,66,2,64
1402,0,155,155
1522,2,80,78
1704,5,100,95
1718,2,42,40
2002,70,39,31
2303,36,305,269
2311,319,83,236
2324,76,20,56
2325,2,105,103
2332,5,67,62
2353,96,59,37
2356,5,49,44
2401,131,85,46
2455,94,34,60
2498,92,49,43
2501,8,192,184
2505,47,0,47
2609,5,98,93
2618,23,127,104
2642,8,51,43
2820,0,48,48
2823,32,107,75
2847,162,3,159
2867,10,439,429
2882,58,1,57
2892,8,83,75
2915,2,52,50
3017,1,73,72
3029,3,150,147
3234,229,92,137
3284,43,0,43
3474,308,98,210
3481,235,358,123
3514,202,10,192
3519,11,150,139
3561,90,10,80
3576,283,34,249
3579,70,20,50
3584,2,153,151
4105,36,2,34
4414,0,102,102
4927F-,100,9,91
4934,396,91,305
5302,17,67,50
5483,63,11,52
5490,88,35,53
5907F-,37,2,35
6116,110,270,160
6191,0,165,165
6237,40,0,40
6244,146,46,100
6257,116,7,109
6271,109,8,101
6274,52,360,308
8086,121,86,35
8928,2,140,138
9935,0,40,40
