1217,0,5,5
1417,7,0,7
1451,35,20,15
2228,2,0,2
2324,75,50,25
2371,0,22,22
2397,10,0,10
2406,24,0,24
2409,0,15,15
2417,5,0,5
2495,8,3,5
2498,0,1,1
2610,30,52,22
2929F-,0,41,41
3324,0,1,1
3376,6,0,6
3428,0,20,20
3481,0,10,10
3518,2,0,2
3556,1,0,1
4147,30,50,20
4157F*,0,100,100
4167,0,10,10
4529,15,0,15
4906,5,0,5
4935F-,1,0,1
4938,2,0,2
4991F-,35,0,35
6237,0,60,60
6285,20,25,5
6462,0,6,6
7402,40,1,39
8076,0,298,298
8096,5,0,5
8255,1,0,1
8464,15,30,15
9935,0,9,9
