1102,0,24,24
1218,34,0,34
1453,0,33,33
1472,11,0,11
1507,0,28,28
2006,10,0,10
2022,95,150,55
2105,0,26,26
2328,169,0,169
2356,0,100,100
2455,10,0,10
2482,10,0,10
2515,50,0,50
2548,0,20,20
2834,13,0,13
2886,0,10,10
3005,0,10,10
3088,0,11,11
3128,0,25,25
3152,10,0,10
3206,0,70,70
3272,4,43,39
3289,22,0,22
3383,40,0,40
3437,83,0,83
3474,42,0,42
3498,0,10,10
3694,0,113,113
4119,20,0,20
4161,19,0,19
4432,0,15,15
4533,0,15,15
4739,48,3,45
4912F-,0,12,12
4947F-,3,16,13
4958F-,11,0,11
4977F-,0,38,38
5269,3,18,15
5305,10,0,10
5425,50,0,50
5498,0,74,74
5880,2,15,13
6180,20,0,20
6217,23,0,23
6244,0,50,50
6269,2,50,48
6285,40,0,40
6451F-,0,34,34
6456F-GIS,36,308,272
6509,100,0,100
8121,10,0,10
8147,0,47,47
8255,100,120,20
8431,15,0,15
8446,0,15,15
8933,25,0,25
8936,22,2,20
9802F-,10,0,10
9911,50,0,50
9943,24,10,14
