1101,3,200,197
1338F-,103,956,853
1464,386,181,205
1605,209,43,166
1704,778,533,245
2002,1388,44,1344
2023,7,310,303
2208,192,26,166
2303,1136,369,767
2317,600,83,517
2324,271,45,226
2330,224,16,208
2344,662,523,139
2364,179,4,175
2409,769,400,369
2454,618,258,360
2456,167,37,130
2485,378,567,189
2492,308,175,133
2499,379,613,234
2520,333,1315,982
2603,205,15,190
2610,512,229,283
2614,109,305,196
2634,84,412,328
2883,860,267,593
2886,122,480,358
2887,298,2354,2056
2890,57,266,209
2891,2758,4346,1588
2903,36,427,391
3005,397,883,486
3006,479,315,164
3054,23,291,268
3380,164,36,128
3474,687,1062,375
3481,263,483,220
3514,746,337,409
3519,512,338,174
3545,293,153,140
3576,629,412,217
3673F-TPK,747,549,198
3706,219,422,203
4105,217,1094,877
4123,191,391,200
4935F-,290,557,267
4991F-,157,385,228
5288F-,161,387,226
5381,50,249,199
5469,703,226,477
5490,663,533,130
6180,421,259,162
6191,30,339,309
6456F-GIS,207,853,646
8039,249,67,182
8215,173,393,220
8277,149,522,373
8404F-,409,755,346
9925,7,511,504
9933,151,0,151
