1262F-,70,7,63
1303,1000,1252,252
1326,0,82,82
1338F-,0,100,100
1477,0,2,2
1521,0,31,31
1536,200,0,200
1589F-,0,50,50
2105,0,1000,1000
2301,0,588,588
2317,70,1,69
2327,80,0,80
2330,0,11,11
2345,20,0,20
2354,0,29,29
2355,0,500,500
2412,0,250,250
2474,50,0,50
2881,0,1,1
2883,3000,0,3000
2886,500,0,500
2890,0,1397,1397
3008,17,1,16
3023,122,0,122
3034,200,0,200
3042,200,0,200
3259,0,37,37
3289,20,0,20
3474,0,945,945
3533,30,0,30
3552,5,7,2
3665F-,0,51,51
4147,0,100,100
4162,0,5,5
4174,0,4,4
4536,29,0,29
4746,40,0,40
4966F-,0,50,50
5288F-,73,0,73
5289,0,61,61
5904,0,9,9
6104,0,450,450
6146,5,0,5
6147,1000,0,1000
6213,265,0,265
6230,60,0,60
6269,400,0,400
6277,80,0,80
6285,100,0,100
6415F-,0,32,32
6456F-GIS,85,10,75
6505,40,0,40
8016,556,0,556
9802F-,364,0,364
9938,350,0,350
9939,50,0,50
