1216,90,35,55
1303,0,69,69
1313,365,0,365
1326,504,0,504
1338F-,0,54,54
1434,70,0,70
1440,100,0,100
1504,400,0,400
1536,292,0,292
1568,0,92,92
1583,35,0,35
1589F-,0,28,28
1702,60,0,60
1722,149,0,149
1726,80,0,80
2002,100,0,100
2231,50,0,50
2236F-,50,0,50
2313,1000,304,696
2325,0,14,14
2330,200,434,234
2337,3363,0,3363
2345,500,0,500
2353,0,85,85
2379,0,77,77
2382,0,39,39
2383,150,0,150
2393,79,28,51
2409,0,140,140
2412,0,44,44
2474,0,147,147
2634,0,38,38
2723F-,0,72,72
2823,1000,0,1000
2881,0,101,101
2882,200,0,200
2885,0,227,227
2886,319,0,319
2892,100,0,100
3008,66,4,62
3383,0,106,106
3443,73,0,73
3454,0,100,100
3481,0,127,127
3558,0,5,5
3596,0,100,100
3617,0,20,20
4137F-,100,0,100
4904,0,10,10
4919,0,400,400
4947F-,0,150,150
4971F-IET,0,37,37
4979,50,0,50
5903,106,0,106
6147,173,0,173
6269,170,0,170
6605,0,6,6
8086,0,38,38
8436,0,83,83
9914,0,5,5
