1477,0,5,5
1503,0,10,10
1533,0,8,8
1568,10,0,10
1592F-,2,7,5
1909,0,20,20
2002,16,0,16
2049,10,1,9
2317,39,11,28
2324,10,0,10
2345,12,2,10
2355,1,10,9
2377,4,56,52
2383,13,5,8
2388,0,10,10
2393,1,6,5
2405,14,44,30
2454,1,12,11
2538,20,10,10
2545,1,11,10
2726F-,50,0,50
2845,11,0,11
2880,10,0,10
2884,21,36,15
2887,37,0,37
2890,10,0,10
3003,13,1,12
3035,11,1,10
3059,0,7,7
3105,10,0,10
3231,10,1,9
3234,21,2,19
3390,7,0,7
3514,25,1,24
3665F-,5,15,10
3686,10,0,10
3704,0,15,15
4167,0,5,5
4168,10,0,10
4190F-,0,5,5
4534,1,8,7
4739,72,0,72
4743,0,14,14
4934,25,15,10
4971F-IET,9,2,7
5264F-,10,0,10
5309,1,15,14
5880,10,0,10
6005,10,0,10
6116,36,46,10
6176,0,6,6
6196,0,6,6
6217,20,0,20
6264,0,13,13
6277,0,15,15
6411,0,9,9
6525F-,6,15,9
8086,39,30,9
8916,10,17,7
9906,0,10,10
