1301,8,0,8
1477,182,0,182
1590F-,26,0,26
1605,0,3457,3457
1789,0,232,232
2049,26,0,26
2311,14,0,14
2317,7,0,7
2330,7,53,46
2360,82,0,82
2362,0,500,500
2395,25,0,25
2412,6,0,6
2439,0,700,700
2615,0,134,134
2707,0,58,58
2723F-,192,25,167
2880,0,27,27
2882,0,1343,1343
2891,2750,0,2750
2903,0,1192,1192
2912,0,273,273
3037,0,1329,1329
3044,0,349,349
3673F-TPK,72,150,78
4904,1275,0,1275
5264F-,90,0,90
5522,0,400,400
6269,0,784,784
8422,89,0,89
9904,195,0,195
9910,95,0,95
