1216,0,2,2
1310,0,2,2
1314,0,5,5
1464,1,0,1
1525,0,1,1
1589F-,2,0,2
2317,17,32,15
2345,0,1,1
2353,1,0,1
2368,3,0,3
2406,2,0,2
2412,0,3,3
2448,1,0,1
2455,1,0,1
2609,6,0,6
2610,52,0,52
2618,0,4,4
2882,0,400,400
2891,2,0,2
3060,6,5,1
3227,0,5,5
3474,2,11,9
3481,6,5,1
3498,1,0,1
3545,3,0,3
3553,23,27,4
3664F-,1,6,5
4129,0,18,18
4161,0,2,2
4966F-,0,2,2
4971F-IET,1,0,1
5269,5,0,5
5309,0,13,13
5452,0,1,1
5871F-,0,10,10
6104,1,0,1
6116,0,4,4
6176,0,1,1
6230,2,0,2
6271,0,2,2
6285,1,0,1
8016,1,0,1
8021,0,6,6
8024,1,0,1
8049,0,4,4
9904,2,0,2
9910,9,0,9
9938,1,0,1
