1101,312,0,312
1102,80,0,80
1216,87,0,87
1312,1261,0,1261
1326,502,0,502
1476,146,0,146
1589F-,0,100,100
1722,0,261,261
2002,114,0,114
2105,1184,0,1184
2303,109,0,109
2308,97,0,97
2311,2000,2949,949
2317,33,279,246
2330,59,99,40
2344,0,411,411
2354,0,80,80
2360,0,97,97
2377,256,0,256
2397,0,216,216
2408,106,0,106
2409,453,0,453
2412,0,32,32
2454,10,53,43
2455,0,70,70
2474,325,241,84
2882,199,0,199
2883,0,627,627
2884,203,0,203
2885,840,525,315
2886,0,293,293
2887,313,0,313
2891,0,388,388
3023,0,34,34
3034,0,37,37
3045,685,0,685
3376,0,138,138
3428,0,22,22
3658,4,75,71
3665F-,0,32,32
3673F-TPK,1043,0,1043
4401,0,43,43
4551,233,0,233
4803F-VHQ,128,0,128
4904,158,0,158
4915,0,1380,1380
4938,500,294,206
4947F-,0,79,79
4971F-IET,0,21,21
5264F-,37,294,257
5347,176,0,176
5880,164,0,164
6147,191,0,191
6176,0,160,160
6290,0,65,65
8150,0,21,21
8383,0,265,265
8406F-,86,0,86
9136,75,0,75
9904,660,0,660
