1227,0,5,5
1476,0,54,54
1477,51,0,51
1504,0,98,98
1536,493,0,493
1560,0,53,53
1590F-,0,20,20
1736,0,92,92
2059,23,0,23
2228,19,0,19
2231,0,24,24
2308,0,812,812
2317,26,0,26
2325,0,365,365
2330,216,1176,960
2332,0,804,804
2395,32,0,32
2412,2431,0,2431
2454,75,0,75
2474,23,0,23
2476,16,0,16
2823,11,959,948
2881,5,843,838
2882,0,3246,3246
2883,2000,0,2000
2884,737,0,737
2888,29,0,29
3008,1,47,46
3036,300,0,300
3042,191,0,191
3105,206,0,206
3479,0,11,11
3481,18,0,18
3552,0,217,217
3665F-,21,0,21
3673F-TPK,167,0,167
4904,772,0,772
4915,0,12,12
4938,935,0,935
4971F-IET,24,0,24
5234,22,0,22
5371,566,0,566
5483,300,0,300
5871F-,0,622,622
6176,135,0,135
6414,13,0,13
6456F-GIS,81,0,81
8406F-,0,7,7
8433,0,38,38
9904,62,0,62
9951,26,0,26
