1592F-,44,17,27
1714,0,19,19
2062,20,0,20
2308,1,25,24
2317,59,27,32
2324,0,14,14
2344,0,100,100
2345,31,12,19
2353,13,41,28
2355,16,0,16
2356,0,14,14
2371,0,30,30
2402,4,23,19
2409,109,248,139
2419,79,4,75
2449,61,0,61
2461,0,20,20
2504,56,0,56
2536,1,151,150
2538,80,0,80
2609,50,0,50
2883,3,100,97
2890,1,50,49
2891,4,46,42
3035,53,0,53
3092,61,8,53
3163,15,0,15
3234,3,18,15
3260,37,2,35
3373,28,7,21
3481,0,16,16
3541,0,16,16
3561,16,37,21
3596,25,9,16
3662,1,37,36
3704,16,1,15
4137F-,28,8,20
4722,50,0,50
4958F-,12,75,63
5259,17,0,17
5264F-,34,0,34
5483,50,0,50
5871F-,34,6,28
5880,1,100,99
5907F-,0,21,21
6116,120,18,102
6139,33,16,17
6143,2,24,22
6227,21,3,18
6244,8,43,35
6257,0,15,15
8038,16,0,16
8086,10,37,27
8088,18,0,18
8096,1,40,39
8261,20,0,20
8271,5,31,26
8404F-,31,0,31
8996,2,40,38
9933,3,20,17
