1337F-,196,137,59
1338F-,5,56,51
1532,17,337,320
1709,51,18,33
1720,4,56,52
1795,31,4,27
2014,51,0,51
2305,1,41,40
2311,18,46,28
2317,7,57,50
2328,0,20,20
2345,53,24,29
2352,41,1,40
2406,44,19,25
2412,25,0,25
2448,29,56,27
2816,0,30,30
2834,0,80,80
2888,30,1,29
3006,21,121,100
3023,9,30,21
3024,47,0,47
3037,13,45,32
3051,2,43,41
3054,35,7,28
3105,22,51,29
3231,112,20,92
3293,32,3,29
3380,40,63,23
3474,54,294,240
3499,43,81,38
3514,118,72,46
3515,35,6,29
3559,7,40,33
3661F-,2,33,31
3673F-TPK,128,78,50
4123,59,16,43
4142,65,22,43
4157F*,25,0,25
4167,74,4,70
4173,38,0,38
4414,42,72,30
4417,7,27,20
4934,2,29,27
5227F-,51,12,39
5243F-,5,35,30
5288F-,32,2,30
5305,38,0,38
5425,29,336,307
5478,8,57,49
5701,90,0,90
5880,30,0,30
6116,29,1,28
6173,40,0,40
6175,0,30,30
8049,0,25,25
8096,28,234,206
8147,0,30,30
8201,40,3,37
8936,80,7,73
