1314,50,0,50
1455,150,120,30
1512,0,150,150
1536,0,1,1
1605,0,10,10
1905,305,0,305
1909,50,0,50
2014,225,245,20
2023,25,0,25
2323,160,135,25
2337,50,55,5
2349,30,230,200
2405,40,0,40
2409,1699,699,1000
2419,0,5,5
2474,6,0,6
2882,20,0,20
2888,0,10,10
3044,10,0,10
3060,12,4,8
3163,0,2,2
3228,0,60,60
3276,300,0,300
3296,10,0,10
3406,28,13,15
4113,1,0,1
4711,0,3,3
4984,0,10,10
5263,5,3,2
5305,25,5,20
5386,10,8,2
5480,10,0,10
6111,20,0,20
6145,0,2,2
6153,170,0,170
6202,0,20,20
6235,0,6,6
6251,0,20,20
6269,10,0,10
6271,0,133,133
6411,23,2,21
6456GIS-KY,1,0,1
