1304,0,40,40
1305,0,65,65
1337F-,1,23,22
1338F-,7,20,13
1464,42,22,20
1539,20,0,20
1701,16,1,15
1702,20,2,18
1720,4,26,22
1777,22,1,21
1789,101,16,85
2049,1,27,26
2302,0,16,16
2303,1,23,22
2323,2,20,18
2337,326,13,313
2345,13,35,22
2349,80,110,30
2392,12,0,12
2455,10,29,19
2498,9,24,15
2614,0,189,189
2615,28,0,28
2812,10,36,26
2823,16,0,16
2888,24,3,21
2891,35,0,35
3008,0,17,17
3062,19,32,13
3474,13,2,11
3481,30,0,30
3545,52,10,42
3559,0,30,30
3596,291,0,291
3615,15,0,15
3661F-,14,2,12
3662,0,16,16
3673F-TPK,13,35,22
4102,21,4,17
4121,1,14,13
4123,0,22,22
4167,13,0,13
4735,23,1,22
4935F-,25,2,23
5009,0,21,21
5243F-,0,12,12
5345,20,0,20
5349,0,15,15
5490,210,3,207
6005,0,40,40
6107,22,0,22
6180,18,130,112
6217,30,0,30
6470,12,0,12
6509,2,17,15
8069,0,64,64
8080,42,0,42
8105,36,10,26
8404F-,20,0,20
9935,20,70,50
