1101,0,1,1
1262F-,2,0,2
1310,0,5,5
1340F-,0,2,2
1504,0,1,1
1525,2,3,1
1752,0,1,1
1795,2,0,2
2066,2,0,2
2301,30,0,30
2311,1,18,17
2330,1,0,1
2344,0,2,2
2352,2,0,2
2368,3,1,2
2377,0,10,10
2392,5,20,15
2444,15,0,15
2448,2,0,2
2492,0,8,8
2547,30,0,30
2548,1,0,1
2609,16,10,6
2614,0,10,10
2834,0,2,2
2891,0,65,65
3035,2,0,2
3105,1,0,1
3234,0,1,1
3406,1,0,1
3474,2,0,2
3481,3,0,3
3529,1,0,1
3553,18,20,2
3630,3,0,3
3665F-,2,1,1
3682,0,10,10
4161,0,1,1
4958F-,0,1,1
4966F-,1,2,1
5015,1,0,1
5264F-,5,0,5
5269,22,44,22
6147,1,0,1
6153,0,8,8
6238,1,0,1
6244,7,0,7
6274,0,5,5
8049,0,16,16
8383,0,2,2
