1101,1,0,1
1455,0,10,10
1752,4,0,4
1904,5,0,5
2002,0,2,2
2368,2,0,2
2406,2,0,2
2431,1,0,1
2472,1,0,1
2881,9,7,2
2882,6,11,5
3017,0,6,6
3037,2,3,1
3042,0,4,4
3105,6,3,3
3374,0,10,10
3479,1,0,1
3514,0,1,1
3526,1,0,1
3556,0,5,5
3605,0,1,1
3673F-TPK,1,0,1
4106,0,1,1
4162,2,1,1
4733,1,0,1
4958F-,6,0,6
4966F-,1,2,1
5269,21,62,41
5284F-jpp,1,0,1
5512,0,10,10
6120,0,1,1
6269,1,0,1
6271,0,5,5
6282,0,2,2
6443,1,0,1
6456F-GIS,1,0,1
6505,0,1,1
6509,0,3,3
8049,0,4,4
8429F-,10,0,10
