1522,22,4,18
1618,0,22,22
2012,60,0,60
2014,40,0,40
2023,1,38,37
2302,0,24,24
2311,102,12,90
2316,24,72,48
2317,125,25,100
2323,27,0,27
2325,18,1,17
2349,18,0,18
2353,22,2,20
2356,17,40,23
2401,0,33,33
2406,18,53,35
2412,2,25,23
2448,136,51,85
2484,5,35,30
2492,63,0,63
2535,10,25,15
2609,18,0,18
2610,5,123,118
2812,2,100,98
3014,2,48,46
3017,48,12,36
3035,0,20,20
3141,3,24,21
3311,34,10,24
3372,4,115,111
3374,128,8,120
3383,21,3,18
3474,24,41,17
3481,101,20,81
3499,21,0,21
3519,0,16,16
3557,0,29,29
3576,24,52,28
3593,64,6,58
3663,20,0,20
3682,22,4,18
3685,0,60,60
3686,0,73,73
4113,40,1,39
4532,1,30,29
4974,0,16,16
5475,0,20,20
5522,48,0,48
5880,54,21,33
6127,0,70,70
6153,55,9,46
6188,20,0,20
6209,1,20,19
6216,20,0,20
6261,0,110,110
6298,45,0,45
6452F-,40,2,38
8249,22,0,22
8924,5,20,15
9927,0,21,21
