1210,300,15,285
1303,235,670,435
1305,0,560,560
1312,328,174,154
1326,23,959,936
1605,31,676,645
1710,305,106,199
2002,63,677,614
2014,300,0,300
2303,202,1984,1782
2311,487,2040,1553
2317,121,1899,1778
2324,16,1430,1414
2325,8,1249,1241
2330,296,2812,2516
2331,190,64,126
2337,222,0,222
2344,285,0,285
2356,87,617,530
2401,226,0,226
2408,1495,448,1047
2412,2053,651,1402
2421,696,0,696
2449,619,152,467
2454,54,1127,1073
2477,182,0,182
2485,1265,0,1265
2520,128,0,128
2603,587,178,409
2610,344,0,344
2633,65,496,431
2727,131,10,121
2801,18,531,513
2845,305,30,275
2867,349,0,349
2880,28,854,826
2881,28,1161,1133
2882,243,1565,1322
2884,272,698,426
2885,929,1945,1016
2886,44,1094,1050
2888,532,2114,1582
2889,135,0,135
2890,97,732,635
2891,979,1408,429
2915,135,23,112
3036,134,12,122
3231,10,569,559
3380,188,58,130
3428,620,0,620
3481,36,847,811
3576,354,148,206
3591,254,0,254
4958,2,591,589
6116,1404,2289,885
6143,253,2,251
6202,0,783,783
8069,145,0,145
8105,446,63,383
9904,70,639,569
