1217,4,30,26
1229,34,107,73
1310,21,85,64
1566,0,31,31
1732,85,4,81
2002,172,35,137
2301,22,56,34
2311,50,1,49
2317,172,94,78
2330,26,139,113
2337,74,210,136
2352,2,31,29
2353,59,18,41
2354,10,56,46
2406,71,36,35
2408,60,5,55
2409,439,576,137
2430,105,0,105
2449,51,11,40
2454,89,41,48
2515,103,3,100
2603,71,10,61
2609,2,34,32
2610,264,28,236
2823,118,8,110
2880,12,51,39
2881,173,82,91
2882,233,300,67
2883,296,29,267
2884,75,11,64
2885,157,111,46
2887,93,55,38
2888,241,35,206
2891,232,73,159
3017,47,75,28
3036,23,67,44
3037,204,74,130
3041,238,111,127
3049,13,45,32
3057,85,42,43
3474,10,122,112
3481,557,82,475
3545,104,12,92
3559,44,6,38
3584,0,103,103
3642,0,38,38
3669,0,148,148
3673F-TPK,85,120,35
5291,2,33,31
5309,29,116,87
6116,37,89,52
6182,42,5,37
6266,4,169,165
6269,11,52,41
6282,30,71,41
6443,94,4,90
8069,42,85,43
8936,47,8,39
9104,0,30,30
9105,14,183,169
