1101,787,81,706
1216,109,0,109
1402,0,700,700
1590F-,0,6,6
1702,100,0,100
2002,0,194,194
2105,81,0,81
2204,60,0,60
2301,24,0,24
2303,0,533,533
2308,289,1,288
2311,292,350,58
2317,135,283,148
2324,54,0,54
2330,81,557,476
2347,0,21,21
2356,0,49,49
2379,73,0,73
2382,45,0,45
2385,19,0,19
2392,0,73,73
2409,0,151,151
2450,0,8,8
2451,14,0,14
2454,471,14,457
2474,13,0,13
2489,0,224,224
2504,20,0,20
2610,0,3435,3435
2880,33,0,33
2881,19,0,19
2884,272,0,272
2891,213,0,213
2892,32,0,32
2915,0,21,21
3005,32,0,32
3034,6,62,56
3474,79,0,79
3481,0,40,40
3673F-TPK,600,0,600
3682,0,386,386
3702,87,94,7
4536,0,32,32
4938,45,81,36
4958F-,52,4,48
4966F-,0,93,93
4979,0,417,417
5347,24,0,24
5820,0,34,34
5871F-,0,54,54
5880,37,0,37
6147,0,414,414
6176,61,157,96
6239,660,199,461
6286,3,220,217
8086,20,0,20
9904,100,1882,1782
9910,40,0,40
9921,0,55,55
9933,26,0,26
