1316,30,0,30
1592F-,0,22,22
1904,20,0,20
2002,0,23,23
2204,0,140,140
2313,81,6,75
2314,0,25,25
2316,40,81,41
2317,6,32,26
2321,0,20,20
2325,0,16,16
2329,10,30,20
2337,30,5,25
2345,40,3,37
2356,67,13,54
2377,1,20,19
2401,101,20,81
2402,20,0,20
2408,24,1,23
2427,0,18,18
2436,3,42,39
2478,30,99,69
2481,104,47,57
2489,10,25,15
2511,46,1,45
2542,43,12,31
2881,39,13,26
2882,71,8,63
2883,0,20,20
2888,202,36,166
3038,35,10,25
3049,41,13,28
3051,29,1,28
3059,10,35,25
3231,51,101,50
3260,0,19,19
3265,3,36,33
3290,26,0,26
3380,110,0,110
3481,30,7,23
3532,0,20,20
3596,30,1,29
3673F-TPK,19,42,23
3703,0,52,52
3706,75,14,61
4130,2,36,34
5512,25,0,25
5880,61,4,57
6116,2,30,28
6143,4,50,46
6220,0,22,22
6230,0,30,30
6251,105,0,105
6265,40,0,40
6279,1,27,26
6412,0,20,20
8049,0,25,25
8088,30,0,30
8112,32,0,32
8383,34,3,31
