1789,0,10,10
2103,20,0,20
2312,110,0,110
2317,64,10,54
2324,60,40,20
2329,16,0,16
2337,0,100,100
2345,0,12,12
2352,20,3,17
2356,1,22,21
2382,2,20,18
2406,24,6,18
2458,0,10,10
2464,23,3,20
2485,44,3,41
2489,0,20,20
2548,25,0,25
2610,20,5,15
2618,32,76,44
2812,0,10,10
2880,6,20,14
2881,7,75,68
2882,12,36,24
2885,12,0,12
2887,0,55,55
2891,17,5,12
2892,9,15,6
3031,0,10,10
3078,30,11,19
3086,10,0,10
3092,2,10,8
3234,11,0,11
3259,0,10,10
3260,81,43,38
3474,23,0,23
3479,12,0,12
3481,23,0,23
3514,0,10,10
3545,0,10,10
3548,38,9,29
3561,22,2,20
4106,0,10,10
4129,16,0,16
4958,21,0,21
4973,20,30,10
5288,1,9,8
5349,1,7,6
5351,0,20,20
5512,0,10,10
5706,25,0,25
6167,20,0,20
6245,16,0,16
6443,11,0,11
6462,0,35,35
8050,0,10,10
8069,15,0,15
8271,20,40,20
8936,9,60,51
8942,0,6,6
9945,33,0,33
